"Your Kindle Notes For:",,,
"THE WANDERING EARTH",,,
"by Cixin Liu",,,
"Free Kindle instant preview:",,,
"https://a.co/aU5n5XU",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 1848","","Zhuang turned to look at the young spidermen and then told the manager in a raised voice, ‘But, sir, the salary I am offering is eight to ten times better than what you pay them!’ The next day, Shui and sixty of his fellow spidermen arrived at the National Aerospace Training Center in Shijingshan. Each and every one of them was a farm boy who had come from some remote corner of China’s vast countryside to Beijing, looking for work."
"Highlight (Yellow)","Location 1871","","Shui unfastened his own seatbelt and, using swimming motions, floated clumsily through the air to the nearest porthole. For the first time, he saw Earth in its entirety with his own eyes."
"Highlight (Yellow)","Location 1881","","Soon, the pole came into view. All of the longitudinal seams met at a small black dot. As the shuttle began its descent toward the dot, Shui realized with a start that it was actually a gigantic tower rising above the silver plain. He knew that this hermetically sealed cylinder was the China Sun Control Station. For the next three months, it would be their only home in the desolation of space. And so the spidermen began their new lives in space. Every day – the China Sun orbited Earth once every twenty-four hours – they piloted small tractor-like machines onto the mirrored surface to polish it. They drove their tractors to and fro across the wide expanse of the reflector, as if they were tilling the silver earth. As a result, the Western media coined a more poetic name for the spidermen. They were now ‘mirror farmers’."
"Highlight (Yellow)","Location 1896","","When they returned to the control station at the end of each day, they were often too exhausted to even take off their spacesuits. As more personnel arrived from Earth, the control station began to feel cramped, and they lived like crewmen aboard a submarine. Nonetheless, they considered themselves fortunate if they could return to the station at all. The most remote point on the reflector was nearly one hundred kilometers from the station. Cleaners working on the reflector’s outer rim often could not make it back after a day on the job and had to spend the ‘night’ in the ‘wilderness’. After suctioning a liquid dinner from their suit, they would fall asleep suspended in space. The work was incredibly dangerous, to boot."
"Highlight (Yellow)","Location 1904","","On his fifth day in space, Shui received a call from his family. He was working more than fifty kilometers away from the control station, and the China Sun had its beam trained on his home village. He heard Pa’s voice. ‘Wah, are you on that sun? It’s shining above our heads right now. The night is as bright as day!’ Shui replied, ‘Yeah, Pa, I’m right above you.’ Then Ma spoke. ‘Wah, is it hot up there?’ ‘You could say it’s both hot and cold. Right now, everything outside of my shadow is hotter than ten summers in our village, but inside my shadow is colder than ten winters.’ ‘I can see our Wah,’ Ma told Pa. ‘That little black dot on the Sun right there!’ Shui knew this was impossible, but as tears rolled down his cheeks, he said, ‘Pa, Ma, I can see you, too. There are two little black dots on the Asian continent where you are! Dress warmly tomorrow. I can see a cold front moving in from the north!’"
"Highlight (Yellow)","Location 1922","","The mirror farmers did an outstanding job. Over time, they began to take on responsibilities beyond the scope of their cleaning work. At first, they simply repaired damage done to the reflector by meteor strikes, but later they were tasked with more demanding work: monitoring and reinforcing sections at risk for overstress failure."
"Highlight (Yellow)","Location 1939","","it was clear to the mirror farmers that they would be the first and last group of workers in space to receive only a primary school education. Those who followed them would be university graduates at the very least. Still, they served the purpose envisioned by Zhuang. They had proven that skill, experience, and the ability to adapt to adverse circumstances were more important than knowledge and creativity in the blue-collar jobs created by space development. Ordinary people were fully up to the task. However, space did alter the way the mirror farmers thought. No one else had the privilege of gazing down upon Earth from thirty-six thousand kilometers every day. With a glance, they could take in the whole planet. To them, the global village was no longer just a metaphor but a reality before their very eyes."
"Highlight (Yellow)","Location 1949","","Shui bought a house in Beijing, married, and had a child. He spent half of every year at home, and the other half in space. He loved his job. His long patrols on that silver land more than thirty thousand kilometers above Earth filled his heart with detached peacefulness. He felt as though he had found his ideal life, and the future stretched before him as level and smooth as the silver plain underfoot."
"Highlight (Yellow)","Location 1952","","then something happened that shattered his tranquility and thoroughly changed the course of his mental journey. Shui encountered Stephen Hawking. No one had expected that Hawking would live to be one hundred. It was a medical miracle, but it was also a testament to his force of will."
"Highlight (Yellow)","Location 1964","","What Hawking enjoyed most about his life on the China Sun were his daily excursions across the surface of the reflector. To the consternation of many, he would simply drift along the underside of the reflector for several hours every day. Shui, who by now was the China Sun’s most experienced spacewalker, was assigned to accompany the professor on his outings. At that time, Hawking’s fame rivaled Einstein’s – even Shui had heard of him. Nevertheless, Shui was shocked when they met for the first time in the control center. He had never imagined that someone with such a severe disability could achieve so much – not that he understood the great scientist’s achievements in the slightest. On their excursions, however, Hawking betrayed no hint of his paralysis."
"Highlight (Yellow)","Location 1971","","Hawking found it difficult to communicate with Shui. He did have an implant that allowed him to control a speech synthesizer with his brain waves, which made speaking less of a chore than it had been in the previous century. However, his words still had to be run through a device that provided real-time translation into Chinese so that Shui could understand him. Shui’s superiors instructed him that he was never to initiate conversation with the professor in case he disturbed his thoughts. Hawking, however, was more than willing to talk to him. He first asked Shui for an account of his life and then began to reminisce about his own early years."
"Highlight (Yellow)","Location 1980","","After a while, their conversations inevitably turned to science. Shui feared this would bring their discussions to an end, but it was not the case. For the professor, it was relaxing to discuss deep topics in physics and cosmology using language that even ordinary people could follow. He told Shui about the Big Bang, black holes, and quantum gravity. When Shui returned to the station, he began to wrestle with the thin little book Hawking had written in the previous century, consulting the station’s engineers and scientists when he encountered something he did not understand. He grasped far more of its contents than anyone thought he would."
"Highlight (Yellow)","Location 1988","","‘The world below is complicated,’ agreed Shui, ‘but seen from so far away, the universe seems so simple, just stars scattered in space.’ ‘Yes, my boy, it does indeed,’ said the professor."
"Highlight (Yellow)","Location 1994","","By the light of the stars, the black latitude and longitude lines formed by the support beams passed beneath their feet, as if they were skimming above the surface of a tiny, tranquil planet. Whenever the reflector was reoriented or reshaped, the engines on the back face would ignite. Illuminated by countless jets of flame, the surface of this tiny planet seemed even more beautiful and mysterious. And shining above, always, the Milky Way, bright and unwavering. It was here that Shui first encountered the deepest secrets of the cosmos. He learned that the starry sky that filled his vision was but a speck of dust in the unimaginable vastness of the universe, and that this entire creation was nothing but the embers of a ten-billion-year-old explosion."
"Highlight (Yellow)","Location 2000","","Many years ago, when he had taken his first step as a spiderman onto the roof of a skyscraper, Shui had seen all of Beijing. When he arrived on the China Sun, he had seen all of Earth. Now, Shui faced the third such glorious moment of his life. Standing on the roof of the cosmos, he could see things beyond his wildest dreams. Although he possessed only a superficial understanding of those distant worlds, they still held an irresistible attraction for him."
"Highlight (Yellow)","Location 2003","","Once Shui expressed his confusion to an engineer in the station. ‘Humanity landed on the Moon in the sixties. And what next? Even now, we have not set foot on Mars. We don’t even visit the Moon anymore.’ ‘Humans are practical creatures,’ replied the engineer. ‘What was driven by idealism and faith in the middle of the last century was not viable in the long term.’ ‘What’s wrong with idealism and faith?’ ‘There’s nothing wrong with them per se, but economic interests are better."
"Highlight (Yellow)","Location 2009","","Ordinary people like you and me would never have made it to space at all, even if we are no further than near-Earth orbit. Pal, don’t let Hawking poison you. Normal folk shouldn’t toy with the things he does.’ The conversation changed Shui. On the surface he appeared calm, working as hard as ever, but deep down he was contemplating new horizons. Twenty years flew by. From an altitude of thirty-six thousand kilometers, Shui and his compatriots commanded a clear view of two decades of changes creeping across the globe."
"Highlight (Yellow)","Location 2013","","They watched as the Three-North Shelter Belt formed a verdant ribbon that traversed northwestern China, slowly turning the yellow desert green. Their home villages would never lack rain or snow again. The dry riverbeds on the outskirts of the villages flowed once more with clear, clean water. The China Sun deserved the credit for all of this. It had played a major role in the great campaign to transform the climate of northwestern China. Not only that, it also performed a number of innovative extracurricular activities: once it melted the snows of Mount Kilimanjaro to ease a drought in Africa; on another occasion it turned an Olympic host city into a city that truly never slept."
"Highlight (Yellow)","Location 2020","","The Ministry of Space Industry held a grand ceremony to decorate the first group of industrial workers in orbit. They were honored not only for their twenty years of exceptional hard work, but more importantly, these sixty men were recognized for the singular accomplishment of entering space as youths with nothing but an elementary or middle-school education. In doing so, they had thrown the doors of space development wide open to everyone. Economists unanimously agreed that this had been the true beginning of the industrialization of space."
"Highlight (Yellow)","Location 2111","","‘One final question,’ Zhuang said. ‘In one thousand years’ time, as you race past stars at speeds of tens or hundreds of thousands of kilometers per second, it will take decades or even centuries for humanity to receive the weak radio signals you send out. Is it worth the sacrifice?’ With a smile, Shui announced to the whole world, ‘As the China Sun flies beyond the solar system, humans will look away from all our creature comforts and up toward the starry sky again."
"Highlight (Yellow)","Location 2117","","Life goal #6: Fly to the stars, draw humanity’s gaze back to the depths of the cosmos."
"Highlight (Yellow)","Location 2124","","The China Sun had accomplished its goal before it ever began its journey. Humanity’s enthusiasm for exploring beyond the solar system was reborn. Zhuang’s thoughts returned to that sultry summer night in that northwestern city twenty-three years ago, when he and a farm boy from the arid countryside had boarded the night train to Beijing."
"Highlight (Yellow)","Location 2128","","Finally, the spot of light came to rest on northwestern China. At its center lay the little village in which Shui had been born. By the side of the road on the outskirts of town, Shui’s parents stood together with their neighbors, watching the China Sun fly east. Pa shouted into the phone, ‘Wah, you are going somewhere far away?’ ‘Yeah, Pa,’ Shui replied from space. ‘I am afraid I will not come home.’ ‘Is it very far away?’ Ma asked. ‘Very far, Ma,’ Shui answered. ‘Farther than the Moon?’ Pa asked. Shui fell silent for a few seconds. Then, in a voice much lower than before, he said, ‘Yeah, Pa, a little farther than the Moon.’"
"Highlight (Yellow)","Location 2145","","The morning Sun also shone down on the path that led out of the village. White poplars now lined the path, and a short distance away a small river ran parallel to it. On that day twenty-four years ago, in the small hours of the morning, under the same light of dawn, the son of northwestern peasants gradually disappeared into the distance on this very road, nursing vague hopes. It was now broad daylight in Beijing, but Zhuang remained standing on the roof of the Aerospace Tower, gazing at the point where the China Sun had vanished."
"Highlight (Yellow)","Location 2153","","After two years, it would fly beyond Pluto’s orbit and become an interstellar spaceship, and its crew would enter hibernation. After forty years, it would fly past Alpha Centauri, and its crew would briefly reawaken. One century after the China Sun began its journey, Earth would receive information obtained during their exploration of Alpha Centauri. By then, the China Sun would already be soaring toward Sirius. Thanks to the speed boost from Alpha Centauri’s three suns, it would have reached fifteen percent of the speed of light. Another sixty years later, one hundred and sixty years after setting out from Earth, it would reach Sirius. After passing the binary star system formed by Sirius A and Sirius B, its speed would increase to twenty percent of the speed of light, and it would hurtle even deeper into the night sky. Given the limits of the onboard cryogenic hibernation system’s lifespan, the China Sun might reach ɛ Eridani or"
"Highlight (Yellow)","Location 2170","","their relationship with clients should be like that of the forehead to the back of the skull; the two should never meet. This, of course, was in the best interest of both parties."
"Highlight (Yellow)","Location 2180","","His instructor had also said that clients were like mistresses: you could have more than one, but you should never let them meet."
"Highlight (Yellow)","Location 2182","","Three years had passed since the Creator civilization had left Earth. Their grand cosmic visit had drastically increased humanity’s ability to mentally cope with alien civilizations. Moreover, the Creators’ fleet of 20,000 spaceships had blotted out the sky, but only one ship from the Elder Brothers’ world had arrived on Earth. It was not as bizarrely shaped as the spaceships of the Creators. Cylindrical with rounded ends, it looked like an intergalactic cold-relief capsule."
"Highlight (Yellow)","Location 2187","","When Smoothbore recognized some of the faces around the room, the magnificent hall suddenly felt shabby. The most conspicuous among them was SinoSys Group’s Zhu Hanyang, whose ‘Orient-3000’ operating system was replacing the outdated Windows OS worldwide."
"Highlight (Yellow)","Location 2195","","now, these thirteen financial princelings had assembled to hire a professional hitman to kill three people, and according to his contact this was only the first batch. Smoothbore paid the diamond ring no attention. His eyes were fixed on the three photographs in Zhu’s hand – clearly the units that required processing."
"Highlight (Yellow)","Location 2228","","The ship’s smooth sides bloomed with slowly shifting iridescent patterns, producing a hypnotic effect on those who looked too long. In fact, the surface of the ship was a perfect mirror, and the patterns seen by observers on the ground were only the distorted reflections of Earth below."
"Highlight (Yellow)","Location 2231","","Before their departure three years ago, the Creators told humanity that they had created six Earths in total; the four that now remained were within two hundred light-years of each other. They urged the people of Earth to devote their full efforts to technological development – we needed to eliminate our brother planets, lest we be destroyed ourselves. But this warning came too late. Locking their ship into orbit around Earth, emissaries from one of those three planets, the first Earth, arrived in the solar system not long after the departure of the Creators. The First Earth civilization was twice as old as mankind, and so the people of this Earth came to call them ‘Elder Brothers’."
"Highlight (Yellow)","Location 2320","","‘Do you like my paintings?’ Smoothbore glanced around and saw that most of the paintings were just chaotic splotches of color – paint splashed directly onto a canvas would have seemed rational by comparison. But there were a few pictures in a very realistic style, and Smoothbore’s eyes were quickly drawn to one of these: a canvas dominated by a cracked yellow earth. A few dead plants protruded from the fissures in the ground, looking as if they had withered away centuries ago, if indeed water had ever existed in this world at all. A skull lay on the parched earth. Though it was bleach-white and permeated with cracks, two green, living plants sprouted from its mouth and one eye-socket. In sharp contrast with the drought and death surrounding them, these plants were green and luxuriant, and a tiny, delicate flower crowned the tip of one sprout. The skull’s other eye-socket contained a human eyeball. Its limpid pupil stared at the sky, and its gaze was filled with the same wonder and loss as that of its painter. ‘I like this one,’ Smoothbore said, pointing to the painting. ‘It’s called Barren No. 2. Will you buy it?’ ‘How much?’ ‘How much you got?’ Smoothbore pulled out his wallet and removed all the hundred-yuan notes it contained. He handed them to the artist, but the latter only took two bills. ‘It’s only worth this much. It’s yours now.’"
"Highlight (Yellow)","Location 2350","","Mingled in the rotten food, it was often possible to make out a roast suckling pig with only the legs eaten away, a barely-touched grouper, whole chickens … Recently, it had become common to find whole Silkie hens, owing to the popularity of a new dish called White Jade Chicken. The dish was prepared by slitting open the stomach of the chicken, filling it with tofu, and letting it simmer. The slices of tofu were the real delicacy; the chicken, while delicious, was merely casing. Like the reed leaves around rice dumplings, any diner foolish enough to eat the chicken itself would become the laughingstock of more discerning epicureans"
"Highlight (Yellow)","Location 2384","","His tutor’s words unfurled in his mind, laying out their profession’s maxim: the gun does not care at whom it is aimed."
"Highlight (Yellow)","Location 2406","","the most common terms in his new profession: their fundamental business was called ‘processing’, their targets were ‘units’ or ‘work’, and death was ‘cooling’."
"Highlight (Yellow)","Location 2407","","The academy was divided into L, M and S disciplines, or long-, mid- and short-range."
"Highlight (Yellow)","Location 2409","","Smoothbore’s instructors advised him and his classmates to keep their distance from L students: ‘They are the nobility of this profession, as they are the most likely to change the course of history.’"
"Highlight (Yellow)","Location 2427","","We must solemnly and perfectly communicate his or her final message to the unit, and thus inflict the maximum psychic shock and torment possible prior to cooling. This is the romance and beauty of S discipline – the look of terror and despair in the unit’s eyes just before cooling. We can find no greater pleasure than this in our work; but to this end, we must cultivate our verbal dexterity and literary acumen.’ So, for one year, Smoothbore studied literature. He read Homer’s epics, memorized Shakespeare and studied works by many other classical and contemporary authors. Smoothbore felt this was the most rewarding year of his overseas education."
"Highlight (Yellow)","Location 2453","","On the first day of their real training, the principal made each student present his or her weapon. As he placed Snubnose in that line of finely-crafted pistols, Smoothbore had felt deeply embarrassed. The principal, however, picked up Snubnose, hefted it in his hand, and said with sincere admiration: ‘This is a fine gun.’ ‘It doesn’t have rifling, and you can’t even attach a silencer,’ sneered another student. ‘Precision and range are of little importance to S specialists, and rifling even less so. And silencers? A small pillow will do the trick. Boy, do not allow yourself to be limited by stale convention. In the hands of a master, this gun can yield artistry that all your expensive toys cannot.’ The principal was right."
"Highlight (Yellow)","Location 2461","","‘From now on, we will call you Smoothbore!’ said the headmaster, handing the gun back to its owner. ‘Hold on to this, boy. It looks like you will have to study knife-throwing.’"
"Highlight (Yellow)","Location 2830","","we soon discovered that things were far more complicated than we had imagined, and the balance we had achieved would soon be destroyed.’ ‘Destroyed by what?’ ‘Education. You know that in the present age of Fourth Earth, education is the sole means of social ascendancy. If society is an ocean, stratified by differences in temperature and salinity, then education is a pipe that connects the ocean floor to the surface and prevents the complete isolation of each layer.’ ‘So you’re saying that fewer and fewer poor people could afford to attend university?’ ‘Yes. The cost of higher education grew increasingly expensive, until it became a privilege reserved for the sons and daughters of the social elite. However, the price of traditional education did have limits, even if they were only crude market considerations, so while the pipe grew gossamer-thin, it did not vanish completely. But one day, the appearance of a dramatic new technology fundamentally changed education.’ Smoothbore hazarded a guess. ‘Do you mean the ability to transmit knowledge directly to the brain?’ ‘Yes, but the direct infusion of knowledge was only part of it. A human brain could be implanted within a supercomputer with a capacity that far exceeded that of the brain itself; the inventoried knowledge of the computer could then be recalled by the implantee as distinct memories.’ The alien continued, ‘But this was only one of the computer’s secondary functions. It was an amplifier of intelligence, an amplifier of understanding, and it could raise human thought to a whole new level. Suddenly, knowledge, intelligence, depth of thought – even perfection of mind, character, and aesthetic judgment – were commodities that could be purchased.’"
"Highlight (Yellow)","Location 2849","","The pipeline from the bottom of society to the top was completely severed. Those who received this premium education were vastly more intelligent than those who did not. The cognitive differences between these educated elites and ordinary humans were as large as those between humans and dogs, and these differences manifested themselves in every aspect of human life – even artistic sensibility, for example. This super-intelligentsia formed a new culture – a culture as incomprehensible to the rest of humanity as a symphony is incomprehensible to a dog."
"Highlight (Yellow)","Location 2861","","‘Though the willful killing of a dog might be a punishable offense, it is not like killing a person. When human health and safety is threatened by rabies, it is judged acceptable to put all dogs down. Sympathy for poor people hinged on one shared characteristic – personhood. When the poor ceased to be people, and all commonalities between rich and poor vanished, sympathy followed suit. This was humanity’s second evolution."
"Highlight (Yellow)","Location 2868","","They were not governed by the Three Laws proposed by your Asimov, but by the fundamental principle of the First Earth Constitution: that private property shall be inviolable."
"Highlight (Yellow)","Location 2959","","In the vastness of the cosmos, is it really necessary to crowd this little cottage of mine? You have no cause to resent me. I obtained my home through perfectly reasonable and legitimate means. I got my start as the manager of a small feminine hygiene products company, and to this day, I have relied only on my own business savvy. I am a law-abiding citizen, so the Social Machine has protected and will continue to protect me and my legal property. It will not tolerate your wrongdoing, however, so I advise everyone to get going as soon as possible. Out of respect for our common evolutionary origin, I will remember you, and I hope you will remember me. Take care."
"Highlight (Yellow)","Location 3030","","On the day the Curse was born, science fiction author Cixin Liu visited Taiyuan on business for the 264th time. Although it was the city he hated most in the world, he always paid a visit to a small shop in the red-light district to buy a bottle of lighter fluid for his archaic Zippo lighter. It was one of the very few things he could not buy on Taobao or eBay. Snow had fallen two days prior, and, like always, it was quickly packed down into a blackened crust of ice. Cixin slipped and fell painfully on his backside. When he arrived at the train station, the pain in his ass caused him to forget to move the little bottle of lighter fluid from his travelling bag to his pocket. As a result, it was discovered during the security check, and after it was confiscated he was fined 200 yuan. He loathed this city."
"Highlight (Yellow)","Location 3061","","After Vista, Microsoft was hard-pressed to justify frequent upgrades to its operating system, which prolonged the life of Curse 1.0 for a time. But operating systems were like the wives of new-made billionaires: upgrades were inevitable."
"Highlight (Yellow)","Location 3213","","Perhaps it was the officer’s intervention, or perhaps it was their utter inebriation, but three parameters escaped their alterations: ‘Taiyuan, Shanxi Province, China.’ Thus, Curse 4.0 was born. Taiyuan had been cursed. At the instant of its creation, the new version of the Curse fully understood the grand mission with which it had been entrusted. Because of the immensity of the task before it, Curse 4.0 did not immediately spring to action. Instead, it gave itself time to penetrate and propagate. Once it was thoroughly entrenched throughout the web, it considered its plan of attack: it would start by eliminating soft targets, then transition to hard targets and escalate things from there."
"Highlight (Yellow)","Location 3302","","Two beautiful young women from the SFK editorial department rode atop the horses, their long hair trailing behind them. The riders pulled Cixin and Pan up onto the backs of the horses. Then, like lightning, they took off through the gaps in the blistering sea, vaulting the burning wreckage of cars. A moment later, the smoke cleared from their vision. The horses had galloped onto the bridge that spanned the Fen River. Cixin and Pan took deep breaths of the clean, cool air. Holding the slender waists of the young women and enjoying the tickle of hair against their faces, the men lamented that their flight had not been longer."
"Highlight (Yellow)","Location 3309","","Cixin, Pan and the SFK staff spotted a single cyclist among the ranks of the survivors. His presence was noteworthy for a single reason: in this day and age bicycles were connected to and controlled by the web, and the Curse had locked their wheels as soon as it began its assault. The cyclist was an old man, the man once known as Sa Bi. Thanks to the Curse’s early campaign of harassment, Sa Bi had developed an instinctive fear and abhorrence of the web. He had minimized his exposure to it in his daily life – by riding a twenty-year-old antique bicycle, for instance."
"Highlight (Yellow)","Location 3321","","Founded in 497 BCE as the capital of the state of Jin, the city had survived the turbulence of the Spring and Autumn period and the Warring States period. During the Tang Dynasty, Taiyuan waxed in importance as a strategic military stronghold in Northern China. The city was razed by Song troops in 979 CE, but it rose again, flourishing throughout the Song, Jin, Yuan, Ming and Qing dynasties. It was not just a city of great military significance but also a renowned hub of culture and trade. The suggested slogan for the city’s anniversary festivities was ‘Celebrating 2,500 years of Taiyuan!’ But now, the city that had survived twenty-five centuries had been reduced to ashes by a sea of flames."
"Highlight (Yellow)","Location 3329","","Back at the Shanxi Bureau of Artificial Intelligence Safety, a senior director opened his laptop computer. The screen displayed the most recently compiled version of the virus; Curse 5.0. The target parameters for ‘Taiyuan, Shanxi Province, China’ now read ‘*, *, *’. The Micro-Era"
"Highlight (Yellow)","Location 3358","","There was a joke that became popular in those days. It was a conversation with God, and it went like this: ‘Oh, God, for you thousands of years are just a brief moment!’ God answered, ‘Indeed, they are just a second to me.’ ‘Oh, God, for you vast riches are just small change!’ God answered, ‘Just a nickel.’ ‘Oh, God, please spare me a nickel!’ To which God then answered, ‘Certainly. Just give me a second.’"
"Highlight (Yellow)","Location 3373","","The UNS Ark sailed for twenty-three years. However, as she traveled close to light speed, this ‘Ark Time’ equated to twenty-five thousand years on Earth. Had it followed its mission plan, the UNS Ark should have returned to Earth long ago. Flying close to the speed of light made communication with Earth impossible. Only by reducing its velocity to less than half the speed of light could the Ark be contacted by Earth. This maneuver, however, cost significant amounts of time and energy, and therefore the Ark would usually only do this once a month in order to receive a dispatch from Earth."
"Highlight (Yellow)","Location 3570","","It was in that darkest night that an idea came to life in the mind of a certain genetic engineer: what if humanity’s size could be reduced by nine orders of magnitude?’"
"Highlight (Yellow)","Location 3747","","She was handed a box that one of her attendants had been carrying. She opened the box, and immediately a strange animal emerged. It was a round football-sized organism with tiny, chaotically twitching legs. The High Counsellor lifted the creature by one of its small legs and explained. ‘Look, this is one of our city’s gifts to you! A lacto-chicken!’ The Forerunner strained his mind trying to recall his microbiology education. ‘Are you saying that that is a…’ He paused in disbelief. ‘A lactobacillus?’ ‘That is what it was called in the macro-era. It is a creature that gives yogurt its taste. A very useful animal indeed!’ the High Counsellor replied. ‘A very useful bacterium,’ the Forerunner corrected. ‘But I now understand that bacteria cannot harm you at all."
"Highlight (Yellow)","Location 3791","","optimistic precisely because of our micro-society’s tiny scale. It meant that humanity’s ability to survive in this universe had been increased many millions of times over. For example,’ she said, ‘the contents of that can you just opened could feed our entire city for two years. And the can itself could supply our city with all the metal it needed for those two years.’ ‘As a macro-human, I now have a much better understanding of the enormous advantages of the micro-era. It’s all so mythical, so very epic!’ the Forerunner exclaimed in admiration. The High Counsellor smiled and continued. ‘Evolution trends toward the small. Size does not equal greatness. Microscopic life has a much easier time coexisting with nature in harmony. When the giant dinosaurs died out, their contemporaries, the ants, persisted."
"Highlight (Yellow)","Location 3995","","Chapter 3 Ants"
"Highlight (Yellow)","Location 4071","","‘We still have a very long time to get along and very many things to talk about, but let us not speak of morals. In the universe, such considerations are meaningless.’"
"Highlight (Yellow)","Location 4095","","the primary use for water plundered from planets – beyond providing basic life support – is fuel for this system. The Devourer’s propulsion technology is based on the principle of recoil and the conservation of momentum; it is not some sort of strange, space-time bending nonsense.’"
"Highlight (Yellow)","Location 4156","","‘Don’t assume that you can build a planetary engine just because you understand nuclear fusion. It’s a long way from a firecracker to a rocket."
"Highlight (Yellow)","Location 4157","","it is perfectly commonplace for a weaker civilization to become the livestock of a stronger civilization."
"Highlight (Yellow)","Location 4158","","You will discover that being raised for food is a splendid life indeed. You will have no wants and will live happily to the end. Some civilizations have sought to become livestock, only to be turned down. That you should feel uncomfortable with the idea is entirely the fault of a most banal anthropocentrism.’"
"Highlight (Yellow)","Location 4412","","It truly was a great interstellar war. In the lengthy annals of the Devourer’s wars, ours was one of the most remarkable battles! To this day, all throughout our world, minstrels sing of the epic achievements of the Earth’s soldiers,’ Fangs stated. ‘We"
"Highlight (Yellow)","Location 4487","","Fangs again paused, deep in thought. ‘What is civilization? Civilization is devouring, ceaselessly eating, endlessly expanding; everything else comes second.’ The Captain, too, was deep in thought. Looking at Fangs, he asked, ‘Can the struggle for existence be the universe’s only law of biological and cultural evolution? Can we not establish a self-sufficient, introspective civilization where all life exists in symbiosis? A civilization like that of the Eridanians?’ Fangs answered without hesitation or pause. ‘I am no philosopher; perhaps it can be done. The crux is, who will take the first step? If one’s survival is based on the subjugation and consumption of others and if that should be the universe’s iron law of life and civilization, then whoever first rejects it in favor of introspection will certainly perish.’"
"Highlight (Yellow)","Location 4514","","he noticed more ants climbing about the soil beneath the grass. Raising himself, he turned to Fangs who was standing right by his side. ‘When we leave, this grass and these ants will be the dominant species on Earth.’ Fangs was at a loss for words. ‘Earth’s civilized life seems to be getting smaller and smaller. Dinosaurs, humans and now probably ants,’"
"Highlight (Yellow)","Location 4566","","After the milk was warm, God took the bowl into the living room to watch TV without turning off the liquefied petroleum gas stove. When Qiusheng’s wife, Yulian, returned from cleaning the cowshed and the pigsty, she could smell gas all over the house. Covering her nose with a towel, she rushed into the kitchen to turn off the stove, opened the window and turned on the fan. ‘You old fool! You’re going to get the whole family killed!’ Yulian shouted into the living room. The family had switched to using liquefied petroleum gas for cooking only after they began supporting God. Qiusheng’s father had always been opposed to it, saying that gas was not as good as honeycomb coal briquettes. Now he had even more ammunition for his argument. As was his wont, God stood with his head lowered contritely, his broom-like white beard hanging past his knees, smiling like a kid who knew he had done something wrong. ‘I … I took down the pot for heating the milk. Why didn’t it turn off by itself?’ ‘You think you’re still on your spaceship?’ Qiusheng said, coming down the stairs. ‘Everything here is dumb. We aren’t like you, being waited on hand and foot by smart machines. We have to work hard with dumb tools. That’s how we put rice in our bowls!’ ‘We also worked hard. Otherwise how did you come to be?’ God said carefully."
"Highlight (Yellow)","Location 4665","","‘Where are you from?’ asked the delegate from of the United States. The old wanderer shook his head. ‘A civilization only has a fixed location in her infancy. Planets and stars are unstable and change. Civilizations must then move. By the time she becomes a young woman, she has already moved multiple times. Then the civilizations will make this discovery: no planetary environment is as stable as a sealed spaceship. So they’ll make spaceships their home, and planets will just be places where they sojourn. Thus, any civilization that has reached adulthood will be a starfaring civilization, permanently wandering through the cosmos. The spaceship is her home. Where are we from? We come from the ships.’ He pointed up with a finger caked in dirt."
"Highlight (Yellow)","Location 4690","","‘Civilization on Earth is currently in a stage of rapid development. If we’re not hit by natural disasters beyond our ability to withstand, I think we will continue our development indefinitely,’ said the Secretary-General. ‘Wrong. Think about it: every person experiences childhood, youth, middle age and old age, finally arriving at death. The stars are the same way. Indeed, everything in the universe goes through the same process. Even the universe itself will have to terminate one day. Why would civilization be an exception? No, a civilization will also grow old and die.’"
"Highlight (Yellow)","Location 4695","","‘Different civilizations grow old and die in different ways, just like different people die of different diseases or of just plain old age. For the God Civilization, the first sign of her senescence was the extreme lengthening of each individual member’s life span. By then, each individual in the God Civilization could expect a life as long as four thousand Earth years. By age two thousand, their thoughts had completely ossified, losing all creativity. Because individuals like these held the reins of power, new life had a hard time emerging and growing. That was when our civilization became old.’"
"Highlight (Yellow)","Location 4701","","‘The second sign of the civilization’s senescence was the Age of the Machine Cradle.’ ‘What?’ ‘By then our machines no longer relied on their creators. They operated independently, maintained themselves and developed on their own. The smart machines gave us everything we needed: not just material needs but also psychological ones. We didn’t need to put any effort into survival. Taken care of by machines, we lived as though we were lying in comfortable cradles. ‘Think about it: if the jungles of primitive Earth had been filled with inexhaustible supplies of fruits and tame creatures that desired to become food, how could apes evolve into humans?"
"Highlight (Yellow)","Location 4721","","‘One day, the ships told us that they were close to complete breakdown. The propulsion systems could no longer push the ships near the speed of light. The God Civilization could only drift along at a speed not even one-tenth the speed of light, and the ecological support systems were nearing collapse. The machines could no longer keep two billion of us alive. We had to find another way out.’ ‘Did you ever think that this would happen?’ ‘Of course. Two thousand years ago, the ships already warned us. That was when we began the process of seeding life on Earth so that in our old age we would have support.’ ‘Two thousand years ago?’ ‘Yes. Of course I’m talking about time on the ships. From your frame of reference, that was 3.5 billion years ago, when Earth first cooled down.’"
"Highlight (Yellow)","Location 4733","","‘By traveling close to the speed of light, we possess almost limitless time."
