"Your Kindle Notes For:",,,
"IDEA MAN: A MEMOIR BY THE COFOUNDER OF MICROSOFT",,,
"by Paul Allen",,,
"Free Kindle instant preview:",,,
"http://a.co/90KRJKO",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 2377","","Today that extra button helps millions of Windows users gain access to context menus and a host of other convenient features. Postscript: In 2005, after twenty-two years of one-button worship, Apple relented and released the multibutton Mighty Mouse."
"Highlight (Yellow)","Location 2543","","As Bill told Tom Brokaw on an NBC special in 1995, technology was “a very scary business. If you fall behind technically, no matter how much your past success has been, it’s no guarantee that you’ll keep doing well in the future.” Within months of that appearance, in an internal memo that spread swiftly over the Internet, Bill pointed to Netscape Navigator as the main obstacle to Microsoft’s ascendance on the Internet “tidal wave,” which he now considered the key to the company’s future. And because Navigator didn’t require a richly endowed operating system, it was also a threat to Windows and Office, Microsoft’s core businesses. Leaders tend to stick with the style that made them successful. In Bill’s case, the tried-and-true formula was hyperaggression and supercompetitiveness. When your company becomes the industry leader, though, the game changes, and you need to ease off to avoid too much resentment from the rest of the ecosystem. But Bill couldn’t back down; that wasn’t in his DNA. He sent the same public message, over and over again: We take on all comers, and we clobber them. Just days before the Brokaw special, when the New York Times Magazine portrayed Microsoft on its cover as an eight-hundred-pound gorilla, it signaled something ominous. Bill’s hard-nosed approach, on top of Microsoft’s run of success, had provoked a backlash from competitors and their allies in the federal government. The antitrust campaign against Microsoft came to a head in 1997, when the Justice Department demanded a stiff fine against the company for alleged violations. A parallel case was advancing in the European Union."
"Highlight (Yellow)","Location 2565","","The Justice Department’s hired legal gun, David Boies, had pushed all of Bill’s buttons, and Bill took it from there. Rather than simply respond to Boies’s questions, he belittled them: “What do you mean by Internet software?” Not only is that question ridiculous, but I’m going to explain just how ridiculous it is—and how clueless you are about the software business. Bill was sarcastic, combative, defensive, and contemptuous. I knew those traits well, but they were less than helpful on the stand. He might as well have told the Department of Justice (and by extension the judge) that the antitrust case was the stupidest thing he had ever heard. Anti-Microsoft sentiment became widespread and intense, and it cut Bill to the core. He’d been the darling of the business press, the crafty entrepreneur and technology genius. Now the media portrayed him as a bully who’d bent the rules and probably broken them."
"Highlight (Yellow)","Location 2623","","How did a company once at the forefront of technology and change fall so far behind? It’s a thorny question, with roots that go back decades, but I believe it boils down to three broad factors: scale, culture, and leadership."
"Highlight (Yellow)","Location 2625","","Microsoft got huge and failed to deal with the consequences. When I left the company, it had fewer than five hundred employees. By 1990, there were more than five thousand; by 2000, nearly forty thousand; today, more than ninety thousand. At that scale, cultural changes creep in unless you guard zealously against them. To avoid mediocrity, you need to be rigorous about weeding out underperformers. Microsoft hasn’t proven to be good at that. One executive recently told me, “I wish I could shoot every fourth one.”"
"Highlight (Yellow)","Location 2631","","During 2009 and 2010, I had lunch with more than a dozen people who had recently left the company. They all said the same thing: too many semicompetent managers, too much in-house politics among the fiefdoms and silos of principal product lines. Windows Vista was the dead canary in the coal mine."
"Highlight (Yellow)","Location 2638","","Microsoft bounced back by finding a drill sergeant par excellence, Steven Sinofsky, to manage the development of Vista’s successor, Windows 7."
"Highlight (Yellow)","Location 2639","","When we began, our mission was narrowly defined as the microprocessor language company. Bill and I were programmers who developed software for other programmers and sold licenses to computer hardware manufacturers."
"Highlight (Yellow)","Location 2641","","Our DOS deal with IBM marked a departure from that safe home base. Once you start shipping operating systems, and then GUIs and word processors, your products go directly to end users."
"Highlight (Yellow)","Location 2643","","But it could be argued that it was never the company’s forte to design products that made the consumer’s heart beat faster. That history is currently reflected at Microsoft in the tension between selling to the end user and selling to what’s known as “the enterprise,” the server-based corporate market."
"Highlight (Yellow)","Location 2648","","when you’re “the No. 1 wholesale seller of plumbing supplies,” as the New York Times recently put it, innovation stops being organic. You may want to innovate, but it can be like trying to fight gravity."
"Highlight (Yellow)","Location 2651","","In the early years, we overlooked databases. Had the IBM opportunity not fallen into our lap, Microsoft might have been a footnote in operating systems; had Charles Simonyi not shown up at our door, we could easily have missed out on word processors, because no one in-house knew how to write one. In these markets and a number of others, Microsoft thrived as a fast follower, the company’s MO from MS-DOS through Windows to Word and Excel."
"Highlight (Yellow)","Location 2657","","For a company with a leading market share and a bottomless war chest, it was the ideal approach: minimal risk for maximum return. Then the world changed (again). As content migrated to the Web, the pace of innovation accelerated. Fast following became more difficult than in the era of disk-based software. Today, for the most part, the best opportunities now lie where your competitors have yet to establish themselves, not where they’re already entrenched."
"Highlight (Yellow)","Location 2674","","The new PC platform sparked killer apps like WordPerfect and Lotus 1-2-3, which owned their respective markets up until they failed to adapt to the next big advance in access, the graphic user interface. When Microsoft’s Windows and superior GUI-powered applications evolved, it was game over."
"Highlight (Yellow)","Location 2681","","mobile platforms, which are rapidly becoming the principal delivery point for low- to-medium-intensity computing and Web content consumption."
"Highlight (Yellow)","Location 2688","","Today’s robust iPhones and Droids are the products of high-speed communications, low-cost manufacturing, and superfast microprocessors. Apple and Google have beaten Microsoft to the mobile punch because they’ve been more alert in developing new and innovative platforms. They’ve done a better job of following the chips. Increasing Computational Performance and Decreasing Hardware Costs"
"Highlight (Yellow)","Location 2693","","Apple is the ultimate auteur company with the most fervent cult following in the business. The world of Jobs offers limited options (there’s only one basic flavor of iPhone),"
"Highlight (Yellow)","Location 2697","","cloud-oriented Google, which takes a different approach: start with limited functionality, copy the leader, bring in apps from everywhere, iterate like mad. In essence, it has mastered Microsoft’s old strategy of fast following for the mobile, Web-based era."
"Highlight (Yellow)","Location 2710","","It appears that tablets are poised to render physical books, magazines, and newspapers obsolete within the next twenty years. As an inveterate book lover, I find the prospect sad but inevitable."
"Note","Location 2712","","I'm rereading his book on a kindle..."
"Highlight (Yellow)","Location 2715","","I often hear people saying, “I don’t like it personally, but my kids are perfectly happy typing on their iPhone.”"
"Highlight (Yellow)","Location 2719","","Here’s what the death knell for the personal computer will sound like: Mainly I use my phone/pad, but I still use my PC to write long e-mails and documents. Most people aren’t there yet, but that’s where we’re headed. If Microsoft fails to catch up in mobile, in other words, it’s in for a long, slow slide."
"Highlight (Yellow)","Location 2735","","squeezed Altair BASIC into four thousand bytes, no"
"Highlight (Yellow)","Location 2749","","By 1990, at age thirty-seven, I’d become a billionaire. By 1996, I’d be one ten times over."
"Highlight (Yellow)","Location 2779","","As we wrapped up, Weinberg said he would take $65 million. Ten minutes later, we had a handshake deal. I was thirty-five years old and the youngest owner in major-league sports."
"Note","Location 2780","","Fall '87"
"Highlight (Yellow)","Location 2827","","I’ve tried to strike a balance as team owner, to be involved and accountable while preserving my executives’ freedom to shape the roster. My job is oversight, not execution. While I sign off on trades or free agents, I’ve rarely overruled my basketball people’s decisions. But I’m not shy about steering the discussion or pushing deeper if something doesn’t make sense to me."
"Highlight (Yellow)","Location 2859","","I’ve seen just one other person up close who compared to him, who wanted not only to beat you but to crush you if he could. Those two stood apart for raw competitiveness: Michael Jordan and Bill Gates."
