"Your Kindle Notes For:",,,
"ELON MUSK: TESLA, SPACEX, AND THE QUEST FOR A FANTASTIC FUTURE",,,
"by Ashlee Vance",,,
"Free Kindle instant preview:",,,
"http://a.co/3wHFc1d",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Location 4084","","Model S, Musk and Tesla’s engineers knew from the start that they would place the 1,300-pound battery pack on the base of the car. This would give the vehicle a low center of gravity and excellent handling. It would also give the Model S what’s known as a low polar moment of inertia, which relates to how a car resists turning. Ideally, you want heavy parts like the engine as close as possible to the car’s center of gravity, which is why the engines of race cars tend to be near the middle of the vehicle. Traditional cars are a mess on this metric, with the bulky engine up front, passengers in the middle, and gasoline sloshing around the rear. In the case of the Model S, the bulk of the car’s mass is very close to the center of gravity and this has positive follow-on effects to handling, performance, and safety."
"Highlight (Yellow)","Location 4376","","You did what Musk asked or were prepared to burrow down into the properties of materials to explain why something could not be done. “He always said, ‘Take it down to the physics,’” Javidan said."
"Highlight (Yellow)","Location 4748","","Enough solar energy hits the Earth’s surface in about an hour to equal a year’s worth of worldwide energy consumption from all sources put together.20"
"Highlight (Yellow)","Location 4825","","$35,000 price target for the Model 3 but also to pave the way for electric vehicles with 500-plus miles of range."
"Highlight (Yellow)","Location 4850","","Musk will build a second Gigafactory to compete with the Nevada site and place his own employees in competition with each other in a race to make the batteries first. “We’re not really trying to sort of yank anyone’s chain here,” Musk said. “It’s just like this thing needs to be completed on time."
"Highlight (Yellow)","Location 4891","","SpaceX will begin testing its ability to take people into space. It wants to perform a manned test flight by 2016 and to fly astronauts to the International Space Station for NASA the next year."
"Highlight (Yellow)","Location 4913","","At around $1 million or $500,000 per person, I think it’s highly likely that there will be a self-sustaining Martian colony. There will be enough people interested who will sell their stuff on Earth and move. It’s not about tourism. It’s like people coming to America back in the New World days. You move, get a job there, and make things work. If you solve the transport problem, it’s not that hard to make a pressurized transparent greenhouse to live in."
"Highlight (Yellow)","Location 4917","","“Eventually, you’d need to heat Mars up if you want it to be an Earthlike planet, and I don’t have a plan for that. That would take a long time in the best of circumstances. It would probably take, I don’t know, somewhere between a century and a millennium. There’s zero chance of it being terraformed and Earthlike in my lifetime. Not zero, but 0.001 percent chance, and you would have to take real drastic measures with Mars.”*"
"Highlight (Yellow)","Location 5054","","When Musk announced in 2014 that Tesla would open-source all of its patents, analysts tried to decide whether this was a publicity stunt or if it hid an ulterior motive or a catch. But the decision was a straightforward one for Musk. He wants people to make and buy electric cars. Man’s future, as he sees it, depends on this. If open-sourcing Tesla’s patents means other companies can build electric cars more easily, then that is good for mankind, and the ideas should be free."
"Highlight (Yellow)","Location 5066","","“Elon has that deep appreciation for technology, the no-holds-barred attitude of a visionary, and that determination to go after long-term things that they both had,” said Edward Jung, a child prodigy who worked for Jobs and Gates and ended up as Microsoft’s chief software architect. “And he has that consumer sensibility of Steve along with the ability to hire good people outside of his own comfort areas that’s more like Bill. You almost wish that Bill and Steve had a genetically engineered love child and, who knows, maybe we should genotype Elon to see if that’s what happened.”"
"Highlight (Yellow)","Location 5145","","Tony Fadell, the former Apple executive credited with bringing the iPod and iPhone to market, has characterized the smartphone as representative of a type of super-cycle in which hardware and software have reached a critical point of maturity. Electronics are good and cheap, while software is more reliable and sophisticated. Their interplay is now resulting in science fiction–worthy ideas we were promised long ago becoming a reality."
"Highlight (Yellow)","Location 5164","","“Elon is one of the few people that I feel is more accomplished than I am,” said Craig Venter, the man who decoded the human genome and went on to create synthetic lifeforms. At some point he hopes to work with Musk on a type of DNA printer that could be sent to Mars. It would, in theory, allow humans to create medicines, food, and helpful microbes for early settlers of the planet. “I think biological teleportation is what is going to truly enable the colonization of space,” he said. “Elon and I have been talking about how this might play out.”"
"Highlight (Yellow)","Location 5168","","One of Musk’s most ardent admirers is also one of his best friends: Larry Page, the cofounder and CEO of Google. Page has ended up on Musk’s house-surfing schedule. “He’s kind of homeless, which I think is sort of funny,” Page said. “He’ll e-mail and say, ‘I don’t know where to stay tonight. Can I come over?’"
"Highlight (Yellow)","Location 5188","","When Page and Sergey Brin began wondering aloud about developing ways to search the text inside of books, all of the experts they consulted said it would be impossible to digitize every book. The Google cofounders decided to run the numbers and see if it was actually physically possible to scan the books in a reasonable amount of time. They concluded it was, and Google has since scanned millions of books. “I’ve learned that your intuition about things you don’t know that much about isn’t very good,” Page said. “The way Elon talks about this is that you always need to start with the first principles of a problem. What are the physics of it? How much time will it take? How much will it cost? How much cheaper can I make it? There’s this level of engineering and physics that you need to make judgments about what’s possible and interesting. Elon is unusual in that he knows that, and he also knows business and organization and leadership and governmental issues.”"
"Highlight (Yellow)","Location 5234","","“If you call someone a name, you get sent home. When I was going to school, if they punched you and there was no blood, it was like, ‘Whatever. Shake it off.’ Even if there was a little blood, but not a lot, it was fine."
"Highlight (Yellow)","Location 5265","","decided that this propensity for risk had little to do with Musk being insane, as he had wondered aloud several months earlier. No, Musk just seems to possess a level of conviction that is so intense and exceptional as to be off-putting to some."
"Highlight (Yellow)","Location 5268","","“I would like to die on Mars,” he said. “Just not on impact. Ideally I’d like to go for a visit, come back for a while, and then go there when I’m like seventy or something and then just stay there. If things turn out well, that would be the case. If my wife and I have a bunch of kids, she would probably stay with them on Earth.”"
"Highlight (Yellow)","Location 5279","","plan to surround the Earth with thousands of small communications satellites. Musk wants, in effect, to build a space-based Internet in which the satellites would be close enough to the planet to beam down bandwidth at high speeds."
"Highlight (Yellow)","Location 5286","","To fund part of this unbelievably ambitious project, SpaceX secured $1 billion from Google and Fidelity."
"Highlight (Yellow)","Location 5414","","Almost no one understands how PayPal actually worked or why it took off when other payment systems before and after it didn’t. Most of the people at PayPal don’t understand this. The reason it worked was because the cost of transactions in PayPal was lower than any other system. And the reason the cost of transactions was lower is because we were able to do an increasing percentage of our transactions as ACH, or automated clearinghouse, electronic transactions, and most importantly, internal transactions. Internal transactions were essentially fraud-free and cost us nothing. An ACH transaction costs, I don’t know, like twenty cents or something. But it was slow, so that was the bad thing. It’s dependent on the bank’s batch processing time. And then the credit card transaction was fast, but expensive in terms of the credit card processing fees and very prone to fraud. That’s the problem Square is having now."
"Highlight (Yellow)","Location 5420","","The critical thing is to achieve internal transactions. This is vital because they are instant, fraud-free, and fee-free. If you’re a seller and have various options, and PayPal has the lowest fees and is the most secure, it’s obviously the right thing to use."
