"Your Kindle Notes For:",,,
"DEATH'S END (REMEMBRANCE OF EARTH'S PAST)",,,
"by Cixin Liu, Ken Liu",,,
"Free Kindle instant preview:",,,
"http://a.co/cJV3bqV",,,
----------------------------------------------,,,
,,,
"Annotation Type","Location","Starred?","Annotation"
"Highlight (Yellow)","Page 198","","He picked up a taiaha from the corner of the house and began to dance a real war haka. Cheng Xin and AA were mesmerized. Fraisse’s kind everyday demeanor disappeared, and he transformed into a threatening, awe-inspiring demon. His whole body seemed suffused with magnificent force. Every cry and foot stomp made the glass window panes quake in their frames, and the two women trembled. But it was his eyes that shocked them the most: Murderous chill and searing rage spewed from those wide-open orbs, combining the forces of typhoons and thunder in Oceania. His powerful gaze seemed to project earth-shattering shouts: “Do not run away! I will kill you! I will eat you!”"
"Highlight (Yellow)","Page 198","","The haka over, Fraisse went back to his usual kind self. “For a Māori warrior, the key is to hold the enemy’s gaze. He must defeat the enemy first with his eyes, then kill him with the taiaha.” He came back and stood in front of Cheng Xin. “Child, you failed to hold the enemy’s gaze.” Then he patted her gently on the shoulder. “But, it’s not your fault. Really not your fault.”"
"Highlight (Yellow)","Page 201","","Though technology had continued to improve, the maximum speed of the ships never increased, as fusion propulsion had already been pushed to the limit. The overwhelming advantage the Trisolar ships held was not only their ability to reach lightspeed, but, more terrifyingly, their ability to leap into lightspeed without a prolonged process of acceleration. In order to reach even 15 percent of lightspeed, human ships had to accelerate for a year, taking into account fuel consumption rates and the need to reserve fuel for the return voyage. Compared to Trisolaran ships, Earth ships were slow as snails."
"Highlight (Yellow)","Page 202","","Other than the Martian base, there was no more human presence in space in the Solar System, save for empty cities and ships drifting in orbit around the Earth, Mars, Jupiter, and through the asteroid belt. They seemed to form a silent, metallic graveyard, where humankind’s glory and dreams were buried."
"Highlight (Yellow)","Page 204","","Cheng Xin sat down next to Fraisse. She liked being with the old man. His transcendence in the face of a miserable reality soothed the pain of her broken heart."
"Highlight (Yellow)","Page 206","","“I’m an orthopedist. You probably know that when a bone is broken, it heals stronger because a knot forms around the fracture. The body, when given an opportunity to make up for an absence, may do so excessively, and recover to the point where it has more of that quality than those who had never suffered such inadequacy.” He pointed up at the sky. “Compared to humans, the Trisolarans once lacked something. Do you think they also overcompensated? To what extent? No one knows.”"
"Highlight (Yellow)","Page 208","","Sophon’s words after she killed those people at the food distribution center—“The era for humanity’s degenerate freedom is over”—became a common slogan, and"
"Highlight (Yellow)","Page 208","","discarded dregs from the history of ideas, including fascism, crawled out of their tombs to the surface and became mainstream. The power of religions also recovered, and people gathered into different faiths and churches. Thus, theocracy, a zombie even more ancient than totalitarianism, reanimated itself. War was the inevitable result of totalitarian politics. Conflicts between nations became more frequent. At first, the conflicts were over food and water, but they soon evolved to planned contests over living space."
"Highlight (Yellow)","Page 241","","But when one viewed the three-dimensional world from four-dimensional space, all concealed and hidden details were revealed simultaneously, since three-dimensional objects were laid open at every level. Take a sealed container as an example: One could see not only what was inside, but also the interiors of the objects inside. This boundless disclosure and exposure led to the unlimited details on display."
"Highlight (Yellow)","Page 243","","The difficulty of describing high-dimensional spatial sense lay in the fact that for observers situated in four-dimensional space, the space they could see was empty and uniform, but there was a depth to it that could not be captured by language. This depth was not a matter of distance: It was bound up in every point in space. Guan Yifan’s exclamation later became a classic quote: “A bottomless abyss exists in every inch.”"
"Highlight (Yellow)","Page 243","","Look over there—” Chu Yan pointed in the direction they had come from. Morovich and Guan saw those tubes again, which now also lay open so that all the liquids flowing through them could be seen clearly. Inside the spherical region, the tubes were curved and distorted, and the sphere appeared like a drop of dew hanging on a spiderweb. This was different from how the region had appeared in three-dimensional space. There, the warped point didn’t refract light, and so appeared completely invisible. Its presence could only be made known via the disappearance of objects that had entered four-dimensional space inside the bubble. “If you come here again, you must wear space suits. Novices can’t always tell locations accurately, and finding a new warped point for the return trip might result in landing outside the ship in three-dimensional space.” Chu Yan indicated that the other two should follow, and entered the dewdrop-like bubble. In an instant they were back inside the three-dimensional world, back in the corridor inside the ship, in exactly the place where, ten minutes ago, they had entered four-dimensional space. In fact, they had never left—the space they were in had just gained an extra dimension. The round opening in the bulkhead was still there, and they could still see the “broken” tubes inside."
"Highlight (Yellow)","Page 244","","Morovich was feeling claustrophobic, as though he was being suffocated. “This is normal. You’ll get used to it after a few times.” Chu Yan laughed. “The two of you now know what real vastness means. Even if you put on space suits and go take a walk in space now, you’ll feel confined.”"
"Highlight (Yellow)","Page 244","","“Let me propose a model,” said Guan excitedly. “The entirety of our three-dimensional space is a large, thin sheet of paper, sixteen billion light-years across. Somewhere on this sheet of paper is a tiny, four-dimensional soap bubble.”"
"Highlight (Yellow)","Page 245","","from four-dimensional space. No matter how powerful the strong-interaction probes were, they were still three-dimensional objects. In a sense, three-dimensionality is synonymous with fragility. Viewed from four-dimensional space, it was an unrolled painting, defenseless. We approached it from the fourth dimension, and, without understanding its principles of operation, sabotaged its internal mechanisms—completely exposed—at random. “Is Trisolaris aware of the existence of the four-dimensional fragment?” “We think not.”"
"Highlight (Yellow)","Page 246","","Based on preliminary investigation, we think the three-dimensional projection is spherical. If that’s true, based on the data collected so far, its radius is between forty to fifty AU.” “About the size of the Solar System.” The round opening in the bulkhead next to the three of them began to move slowly and to shrink. When it was just over ten meters from them, the opening disappeared completely."
"Highlight (Yellow)","Page 250","","What they were seeing wasn’t just a Ring, but an infinity of Rings all stacked together in concealment. This sensation of four-dimensionality impressed itself upon the soul, and gave the observers the experience of seeing the mountain contained in a mustard seed described in Buddhist parables."
"Highlight (Yellow)","Page 253","","There is no dark forest state between spaces of different dimensions. The lower-dimensional space cannot threaten the higher-dimensional space, and the resources of the lower-dimensional space are of no use to the higher-dimensional space. But the dark forest exists everywhere between those sharing the same dimensions."
"Highlight (Yellow)","Page 257","","By their calculations, a few tens of grams of four-dimensional matter could form a line stretching almost ten thousand kilometers in three dimensions. Based on the rate at which the boundary of the fragment was receding, in twenty days or so, the Ring would also enter three-dimensional space. The two ships decided to wait to observe such a wonder of the universe—"
"Highlight (Yellow)","Page 271","","The old model for dark forest theory had always assumed planetary systems around stars as the foundation. People simply assumed that attacks on systems whose coordinates had been exposed must come from other planetary systems. But once the possibility of attacks from spacecraft entered the scene, the situation became far more complex. While the locations of stars were relatively well known, humans had no information at all concerning spacecraft made by other intelligences—"
"Highlight (Yellow)","Page 275","","Yes, she (or they?) could have succeeded in wiping them out, and had almost succeeded several times. But each time, humanity had snatched victory from the jaws of defeat through tenaciousness, cunning, and luck. After a three-century-long march, all Sophon had managed was to see her home annihilated in a sea of flames."
"Highlight (Yellow)","Page 277","","“Dark forest attacks all share two qualities: one, they’re casual; two, they’re economical.” “Elaborate, please.” “These attacks are not part of some interstellar war, but a matter of conveniently eliminating possible threats. By ‘casual,’ what I mean is that the only basis for the attack is the exposure of the target’s location. There will be no reconnaissance or exploration conducted against the target beforehand. For a supercivilization, such exploration is more expensive than a blind strike. By ‘economical,’ what I mean is that the attack will employ the least expensive method: using a small, worthless projectile to trigger the destructive potential already present in the target star system.” “The energy within the stars.” Sophon nodded. “That is what we’ve seen so far.”"
"Highlight (Yellow)","Page 279","","“This is a gesture of respect from our world to you. My answer will be true, even if the answer could cause harm to Trisolarans. But you have only one question, and my answer must be from those three choices. Please consider it carefully before you speak.” Cheng Xin gazed at Luo Ji anxiously, but the latter didn’t pause at all. In a decisive tone, he said, “I’ve considered it. Here’s my question: If Trisolaris showed certain signs of being dangerous when observed from a distance, does there exist some sign that can be shown to the universe to indicate that a civilization is harmless and will not threaten anyone else, thus avoiding a dark forest strike? Can Earth civilization broadcast such a ‘safety notice,’ if you will, to the universe?”"
"Highlight (Yellow)","Page 279","","The Conversation of the Way of Tea gave the tiniest bit of hope for the expectant mass of humanity: It was possible to broadcast a safety notice to the cosmos to avoid dark forest strikes."
"Highlight (Yellow)","Page 281","","Once, when humankind had been far more naïve, some scientists had believed that it was possible to detect the presence of distant civilizations by astronomical observation: for instance, the absorption spectral signatures of oxygen, carbon dioxide, and water vapor in exoplanetary atmospheres, or electromagnetic emissions. They even came up with whimsical notions like searching for signs of Dyson spheres. But we found ourselves in a universe in which every civilization endeavored to hide itself. If no signs of intelligence could be detected in a solar system from far away, it was possible that it really was desolate, but it was also possible that the civilization there had truly matured."
"Highlight (Yellow)","Page 282","","But a safety notice was different: If such a notice could make the whole universe believe the Earth was harmless, then, by definition, the Earth would be harmless toward the Trisolarans. Wasn’t this just what they wanted?"
"Note","Page 282","","False proposition. They be no less inclined to revenge, even if others thought they were harmless"
"Highlight (Yellow)","Page 283","","time. The six droplets in the Solar System had left six years ago, and there were no more blocks on the Sun’s amplification function, but"
"Highlight (Yellow)","Page 284","","Faced with the omnipresent threat of death and the lure of a different state of existence, religion once again took center stage in social life."
"Highlight (Yellow)","Page 284","","Christians had to wrestle with the fact that the aliens were not in the Garden of Eden, and God never mentioned them in Genesis."
"Highlight (Yellow)","Page 290","","But the Staircase Project wasn’t one of them; it had been forgotten even before the Great Ravine. In the eyes of historians, the Staircase Project was a typical result of the ill-thought-out impulsiveness that marked the beginning of the Crisis Era, a hastily conducted, poorly planned adventure. In addition to the complete failure to accomplish its objectives, it left nothing of technological value."
"Note","Page 290","","Yet the 2nd Swordholder was it's creative mind..."
"Highlight (Yellow)","Page 293","","thousand kilometers above sea level,"
"Note","Page 293","","621miles"
"Highlight (Yellow)","Page 293","","the terminal station, thirty thousand kilometers away,"
"Note","Page 293","","18,641miles"
"Highlight (Yellow)","Page 293","","fifteen hundred kilometers per hour, equivalent to a supersonic jet."
"Note","Page 293","","932mph"
"Highlight (Yellow)","Page 294","","One could even walk up to the orbit of the moon in this manner, though it would be impossible to step onto the moon—by then, the relative velocity of the moon with respect to the climber would be more than three thousand kilometers per hour,"
"Note","Page 294","","1864mph"
"Highlight (Yellow)","Page 295","","Cheng Xin knew that one of these housed the headquarters of the Halo Group, her space construction company. AA was working in it right now, but she couldn’t tell which building it was."
"Highlight (Yellow)","Page 297","","Each ring’s method of construction and decorative style formed a time capsule of an age: the repressive militaristic uniformity of the Great Ravine; the optimism and romanticism of the latter half of the Crisis Era; the hedonistic freedom and indolence of the Deterrence Era. Before the fourth ring, the cabins in the rings were integrated into the structure of the rings, but starting with the fifth ring, the rings only provided construction spaces, and the buildings in the rings were planned and constructed later as additional fixtures, showing a rich variety of styles. As Cheng Xin descended through the rings, signs of this being a space station gradually faded, and the environment resembled daily life on the surface more. By the time they reached the eighth ring, the outermost ring of the station, the construction style and scenery were indistinguishable from a small city on the surface. The corridor looked like a bustling pedestrian promenade. Add to that the standard gravity of 1G, and Cheng Xin could almost forget that she was in space, thirty-four thousand kilometers above the Earth."
"Note","Page 298","","34k K== 21,127mi"
"Highlight (Yellow)","Page 298","","One side of the hall was completely open to space and the stars spinning around the station. Not too far away from them, a bright light started to glow, illuminating the whole port. Gradually, the light turned from orange to pure blue, and the spaceship that had turned on its engines lifted off the floor, accelerated, and shot into space from the open side of the port. Cheng Xin was witnessing a technological miracle that had become commonplace for others, but she couldn’t figure out how it was possible to maintain atmosphere and pressure in space without the area being completely enclosed."
"Highlight (Yellow)","Page 299","","Cheng Xin examined the dinghy before her. Short-range spacecraft now came in a variety of shapes, but the streamlined profile popular in the imagination of past generations was absent. This dinghy had the most common shape: a sphere. It was so regular that Cheng Xin couldn’t even tell where the thruster was. The dinghy was about the size of an old medium-sized bus. It had only a serial number and no name. This common vehicle was going to carry her to the meeting with Yun Tianming."
"Highlight (Yellow)","Page 299","","The meeting was to take place at the point where the Earth’s and the Sun’s gravities balanced each other: a Lagrangian point about 1.5 million kilometers away. The sophons would facilitate the meeting with their real-time link with the First Trisolaran Fleet. There would be both voice and video. Why conduct the meeting in space? In an age where neutrino communication was possible, being in space wasn’t much more isolated than being on the surface of the Earth. Sophon had explained the request as symbolic: The meeting should occur in an isolated environment to show that it was independent of both worlds. The Lagrangian point was chosen to allow Cheng Xin’s position to be relatively stable. Also, it was the long-held custom among Trisolarans to conduct meetings at points of balance between celestial bodies."
"Highlight (Yellow)","Page 301","","1.5 million kilometers, or one hundredth of an astronomical unit."
"Note","Page 301","","932,059mi"
"Highlight (Yellow)","Page 303","","This was the Lagrangian point. Here, the dinghy was a satellite of the Sun, orbiting in synch with the Earth."
"Highlight (Yellow)","Page 303","","The space around her was empty, and she struggled to empty her mind as well. She was preparing herself for the task of memorization: The only thing that could retain anything from the meeting was her brain. She had to turn herself into an emotionless audio and video recorder so that during the next two hours she could remember as much as possible of what she saw and heard. She imagined the corner of space she happened to be in. Here, the Sun’s gravity overcame the Earth’s, reaching balance, so this place held an extra measure of emptiness compared to other spots in space. She was in this emptiness of zero, a lonely, independent presence that had no connections to any other part of the cosmos.… In this way, she managed to drive her complicated emotions out of her consciousness, until she achieved the blank, transcendent state she wanted."
"Highlight (Yellow)","Page 318","","This kingdom had no stories. For a kingdom, not having any stories was a good thing. The people of such a kingdom were the happiest. Stories meant twists and catastrophes."
"Highlight (Yellow)","Page 347","","“This is Prince Deep Water and Princess Dewdrop. Watch your words and acts!” Guardian Shaded-Forest shouted at the officer. The officer knelt down on one knee and bowed his head. “We know. But our orders are to pursue and kill the princess.” “Princess Dewdrop is the heir to the throne by law! But Ice Sand is a traitor, guilty of regicide and patricide! How can you follow his orders?” “We know this as well, which is why we will not carry out this order. But Prince Ice Sand ascended to the throne yesterday afternoon. We … are uncertain whose orders we should obey.” Shaded-Forest was about to say more, but Prince Deep Water stepped forward and stopped him. The prince turned to the officer. “Why don’t the princess and I return to the palace with you? We’ll confront Ice Sand there and resolve this once and for all.”"
"Highlight (Yellow)","Page 348","","“I saw Prince Deep Water,” said Needle-Eye, his eyes lowered. “But I couldn’t paint him.” “Did he have wings?” Ice Sand’s voice was chilly. “Even if he did, I could still capture him. I could paint each feather in his wing and make it lifelike. But, my king, the truth is more frightening than if he had sprouted wings: He does not obey the laws of perspective.” “What is perspective?” “The principles of perspective dictate that objects farther away appear smaller than those up close. I am a painter trained in Western traditions, and Western painting follows the rules of perspective. I cannot paint him.” “Are there schools of painting that do not follow the rules of perspective?” “Indeed. My king, look at those Eastern paintings.” Needle-Eye pointed to a brush-painting landscape scroll hanging on one of the walls in the hall. The scroll showed an elegant, ethereal landscape where the negative space, the emptiness, resembled water and fog. The style contrasted sharply with the colorful, solid oil paintings nearby. “You can tell that the scroll does not obey the laws of perspective. But I never studied Eastern painting. Master Ethereal refused to teach me—perhaps he had foreseen today.”"
"Highlight (Yellow)","Page 350","","The captain looked at the princess and let out a long sigh of relief. He turned to the ashes. “It’s too bad. The portrait was lovely, and I would have liked you to see it. But I dared not delay … it was really, really beautiful.” “Prettier than me?” “It was you.”"
"Highlight (Yellow)","Page 350","","“What? But Prince Deep Water already announced that your coronation is tomorrow. He pledged to aid you with all his heart.” The princess shook her head. “My brother is more suited to be king than I. And if he hadn’t been imprisoned on Tomb Island, he ought to have inherited the throne. When he’s the king, he can stand somewhere high in the palace, and the entire kingdom can see him. But I don’t want to be a queen. I like the outside more than the palace. I don’t want to live the rest of my life in the Storyless Kingdom. I want to go where there are stories.” “That life is full of danger and hardship.” “I’m not afraid.” The princess’s eyes glowed with the spark of life in the candlelight. Long-Sail felt everything around him growing brighter again. “I’m not afraid, either. Princess, I will follow you to the end of the sea, to the end of the world.” “Then we’ll be the last two to leave the kingdom.” The princess reached out and grabbed the two floating bars of soap. “We’ll take a sailboat.” “Yes, with snow-white sails.”"
"Highlight (Yellow)","Page 353","","For instance, the idea of painting people into pictures was, by consensus, a rather obvious metaphor. But experts in different fields could not agree on a single interpretation. Some believed that the paintings were a reference to the digitization trend in the modern world, and thus this detail in the story suggested that humans should also be digitized as a way to avoid dark forest strikes. Scholars who held this view also noted that those who had been painted into the paintings were no longer able to harm those in the real world, and so digitizing humanity was perhaps a way to promulgate the cosmic safety notice. But another camp held that the paintings were intended to suggest special dimensions. The real world and the world of the paintings were of different dimensionalities, and when a person was painted, that person disappeared from three-dimensional space. This brought to mind the experiences of Blue Space and Gravity in the four-dimensional fragment, and so perhaps Tianming had intended to suggest that humanity could use four-dimensional space as a refuge, or broadcast the cosmic safety notice in some manner through four-dimensional space. Some scholars pointed to Prince Deep Water’s violations of the rules of perspective as further evidence that the author meant four-dimensional space."
"Highlight (Yellow)","Page 354","","As another example, what was the meaning of the glutton fish? Some focused on their large numbers, their habit of remaining hidden, and their fierce, aggressive tendency, and reached the conclusion that they symbolized cosmic civilization as a whole in the dark forest state. The soap that allowed the glutton fish to feel so comfortable as to forget to attack represented some unknown principles behind the cosmic safety notice. Others, however, reached the opposite conclusion: They believed that the glutton fish represented intelligent machines that must be built by humankind. These machines would be small in size and capable of self-replication. Once released into space, the machines would use the matter found in the Kuiper Belt or the Oort Cloud to self-replicate in large numbers until they formed an intelligent barrier around the Solar System. The barrier could have multiple functions, e.g., intercepting photoids headed for the Sun, or altering the appearance of the Solar System from a distance in a manner that would achieve the goal of a cosmic safety notice. This explanation, dubbed the Shoaling Interpretation, was given more attention than other competing interpretations. Compared to the other hypotheses, the Shoaling Interpretation offered a relatively clear technical framework and became one of the first interpretations to be treated as an in-depth research topic by the World Academy of Sciences. But the IDC never put too much hope in the Shoaling Interpretation—although the idea seemed technically feasible, further study revealed that it would take tens of thousands of years for the self-replicating “shoals of fish” to form a barrier around the Solar System. Moreover, the limited functionality of AI machines meant that the protective and safety notice functions of the barrier were at best impractical visions. Ultimately, the Shoaling Interpretation had to be abandoned."
"Highlight (Yellow)","Page 356","","At first, everyone strove to solve the riddle for the future of humanity as a whole. But later, various political forces and interest groups began to make themselves felt: Fleet International, the UN, the various nation states, multinational corporations, religions, and so on. All of these groups tried to interpret the stories according to their own political aims and self-interest, and treated the work of interpretation as just another opportunity to disseminate propaganda about their brand of politics. The stories turned into empty baskets capable of carrying any goods."
"Highlight (Yellow)","Page 356","","Viewed at the scale of the cosmos, the destruction of Trisolaris had occurred right next door, giving humans a chance to observe in detail the complete process of the extinction of a star and to gather massive amounts of data. Since the star that was destroyed was very similar to the Sun in terms of mass and position in the main sequence, humanity could potentially create a precise mathematical model of the catastrophic failure of the Sun in the event of a dark forest strike. As a matter of fact, this research had begun in earnest as soon as those on Earth had witnessed the end of Trisolaris. The direct result of research in this direction was the Bunker Project, which took the place of Yun Tianming’s message as the focus of international attention."
"Highlight (Yellow)","Page 358","","I. Projected timeframe from exposure of Earth’s coordinates to dark forest strike against the planet: optimistic scenario, one hundred to one hundred fifty years. Average scenario: fifty to eighty years. Pessimistic scenario: ten to thirty years. Plans for the survival of the human race used seventy years as a benchmark."
"Highlight (Yellow)","Page 359","","V. The Bunker Project: the four gas giants could be used as barriers to avoid the solar explosion from a dark forest strike. In the shade of the four planets, away from the sun, sufficient space habitats would be constructed to house the entirety of the human population. These space cities would be located next to the planets, but would not be their satellites. Instead, they would orbit the Sun in synchrony with the planets, staying within their shadows. The plan called for a total of fifty space cities, each of which was capable of housing about fifteen million individuals. Specifically, twenty cities would be shielded by Jupiter, twenty by Saturn, six by Uranus, and four by Neptune."
"Highlight (Yellow)","Page 360","","Since the space cities would not be satellites of the gas giants, but would have to stay in close proximity of the planets, they would fall toward the planets, unless propulsion systems were installed to counteract gravity and maintain their distance from them. Initially, the plan called for the space cities to be positioned at the L2 Lagrangian points, such that the space cities’ orbital periods would match their respective gas giants’ without needing to expend much energy. However, it was later discovered that the L2 Lagrangian points would be too far away from the gas giants to provide sufficient protection. VII. The survival of the human race in the Solar System after a dark forest strike: After the destruction of the Sun, the space cities would rely on nuclear fusion as their energy source."
"Highlight (Yellow)","Page 360","","From an energy efficiency point of view, the energy supply available to humans would actually be orders of magnitude higher than the pre-strike period because the space cities would consume fusion fuel at only one-billion-billionth the rate of the Sun."
"Highlight (Yellow)","Page 361","","Since the solar explosion would destroy the terrestrial planets, the mineral resources of the Solar System would be scattered in the nebula, making them easier to collect. This would make it possible for more space cities to be constructed. The only projected resource limitation on the number of space cities was water, but there was a 160-kilometer-deep ocean covering Europa, providing a source of water greater in volume than the Earth’s oceans, and capable of supplying a thousand space cities with individual populations ranging from ten to twenty million."
"Highlight (Yellow)","Page 361","","Overall program for the Bunker Project: It would take twenty years to build the industrial infrastructure for extracting and exploiting resources from the gas giants, and sixty years to construct the space cities. The two stages would overlap by ten years."
"Highlight (Yellow)","Page 363","","Tianming’s stories had now acquired a status akin to the Bible. Without realizing it, people were no longer searching for real strategic intelligence, but reassurance that they were already on the right course. Then came the unexpected breakthrough in interpreting the stories."
"Highlight (Yellow)","Page 364","","Modern baths had nothing to do with bubbles. Soap and other similar toiletries had disappeared more than a century ago. Contemporary bathing practices involved two methods: supersonic waves and cleaning agents. Cleaning agents were nanorobots invisible to the naked eye."
"Highlight (Yellow)","Page 365","","As the soap dissolved in the water, it lowered the surface tension of the water behind the boat. But as the tension in the water in front of the boat remained unchanged, it pulled the boat forward."
"Highlight (Yellow)","Page 366","","curvature propulsion!   Excerpt from A Past Outside of Time Motion Through Bending Space Space wasn’t flat, but curved."
"Highlight (Yellow)","Page 367","","Supposing a spaceship could somehow iron flat the space behind it and decrease its curvature, the more curved space in front of it would pull it forward. This was the idea of curvature propulsion. Unlike folding space, curvature propulsion couldn’t get a spaceship to its destination instantaneously, but it would be possible to drive it asymptotically to the speed of light."
"Highlight (Yellow)","Page 371","","“It’s a centrifugal governor,” said Cheng Xin. “For steam engines.” “What’s that? Some kind of control circuit?” Bi Yunfeng shook his head. “The world wasn’t electrified back when this was invented.” Cao Bin explained. “This was a device from the eighteenth century for regulating the speed of a steam engine. It’s made of two or four lever arms equipped with spherical masses at the ends and a central spindle with a sleeve—it looks just like this umbrella, except with fewer ribs. The steam engine’s operation rotates the spindle. When it spins too fast, the metal balls lift the lever arms due to centrifugal force, which pulls up on the sleeve and reduces the aperture of the throttle valve connected to the sleeve, thereby reducing the fluid entering the cylinder and the engine’s speed. Conversely, when it spins too slowly, the lever arms fall due to the weight of the metal balls—like an umbrella closing—and the sleeve is pushed down, increasing the aperture of the throttle valve and the speed of the engine.… This was one of the earliest industrial automatic control systems.” Thus was the first level of the dual-layer metaphor in the umbrella decoded. But unlike the soap-propelled boat, the centrifugal governor didn’t seem to clearly point to anything."
"Highlight (Yellow)","Page 372","","Taken together with the metaphorical meanings of the umbrella, the true meaning instantly emerged: a constant speed that did not change with the frame of reference. Clearly, it referred to the speed of light. Unexpectedly, the interpreters found yet another bearing coordinate for the metaphor of the umbrella."
"Highlight (Yellow)","Page 379","","Death is the only lighthouse that is always lit. No matter where you sail, ultimately, you must turn toward it. Everything fades in the world, but Death endures.”"
"Highlight (Yellow)","Page 381","","“Sixteen point seven!” Cao Bin shouted. The fire in his eyes quickly set the other eyes around him ablaze. The third cosmic velocity of the Solar System was 16.7 kilometers per second. A spacecraft from the Earth could not leave the Solar System without exceeding this limit. It was the same with light. If the speed of light through vacuum in the Solar System were reduced to below 16.7 kilometers per second, light would no longer be able to escape the gravity of the Sun, and the Solar System would become a black hole. This was an inescapable consequence of the derivation of the Schwarzschild radius of an object, even if the object was the Solar System."
"Highlight (Yellow)","Page 381","","Since nothing could exceed the speed of light, if light couldn’t leave the Solar System’s event horizon, nothing else could either. The Solar System would be hermetically sealed off from the rest of the universe. And therefore completely safe—as"
"Highlight (Yellow)","Page 382","","Later, people would call a black hole formed by lowering the speed of light a “black domain.” Compared to black holes where the speed of light was unaltered, a reduced-lightspeed black hole had a much larger Schwarzschild radius. The interior was not a space-time singularity, but a fairly open region."
"Highlight (Yellow)","Page 383","","Within a region of space fifty AU (or 7.5 billion kilometers) in radius, a physical constant had to be altered. This was dubbed God’s Engineering Project. The theoretical unknowns were immense."
"Highlight (Yellow)","Page 391","","“First question: Say we have a light which is off. After one minute, it blinks. Half a minute later, it blinks again. Fifteen seconds later, it blinks a third time. It keeps on going like this, blinking at intervals that are half of the immediately preceding interval. I want to know how many times it will have blinked by the two-minute mark.”"
"Highlight (Yellow)","Page 391","","“Second question: Say we have a rope whose thickness is uneven. To burn it from one end to the other takes an hour. How do you use this rope to track the passage of fifteen minutes? Remember, the thickness is uneven!”"
"Highlight (Yellow)","Page 391","","“Third question: eighty-two, fifty, twenty-six. What’s the next number?” “Ten!” a girl shouted."
"Note","Page 391","","See nextnumber.com"
"Highlight (Yellow)","Page 396","","“What is going on with Halo?” “We’re not talking about the original ship with that name, but a new miniature stellar spaceship. It can seat twenty during planetary voyages, and five for stellar flight. The board of directors agreed to build it for you, and you can use it as a mobile office at Jupiter.”"
"Highlight (Yellow)","Page 396","","Of course, in spaceships, the difference wasn’t merely a matter of volume—there were small stellar spaceships, too. Compared to planetary ships, stellar ships had more advanced propulsion systems, were equipped with ecological cycling systems, and every subsystem had three or four backups."
"Highlight (Yellow)","Page 398","","as observations of the Second Trisolaran Fleet revealed, spacecraft powered by curvature propulsion could achieve lightspeed almost instantaneously. A lightspeed ship could go from the Earth to Jupiter in less than an hour, and the advance warning system would be more than sufficient. Powerful and wealthy individuals who possessed lightspeed ships could thus live in comfort on the Earth and then escape at the last minute, without regard for the billions left behind. This was a prospect society simply could not tolerate."
"Highlight (Yellow)","Page 400","","At first blush, it seemed impossible to give advance warning for photoids, because they moved at close to the speed of light. This meant that they moved almost as fast as the radiation they generated, and reached their target almost simultaneously. In other words, the observer was outside the event’s light cone. But reality was a bit more complicated. Any object with rest mass could not achieve lightspeed. Although a photoid’s speed approached lightspeed, it was still slightly slower than true lightspeed."
"Highlight (Yellow)","Page 401","","Since it wasn’t massless, it couldn’t avoid the gravitational attractions of nearby celestial bodies, and its path typically ended up being slightly curved. The curvature was much greater than the curvature of light through the same gravitational field. For the photoid to strike the target, its trajectory had to take this effect into account. This meant that the path traveled by the photoid was longer than the path taken by its radiation. For these two reasons, the radiation from the photoid would reach the Solar System before the photoid itself. The twenty-four-hour estimated warning period was calculated based on the maximum distance at which photoid emissions could be observed. By the time the radiation reached the Earth, the photoid itself would still be about 180 AU away. But that was merely the ideal scenario. If the photoid were launched from a nearby spaceship, there would be almost no warning—like what had happened to Trisolaris."
"Highlight (Yellow)","Page 402","","Take the visible light telescope, for instance: The lenses were even bigger, and the first lens’s diameter had increased from twelve hundred meters to two thousand meters, big enough for a small town to fit on it. These gigantic lenses were made from materials taken directly from the asteroid belt. The first one was a medium-sized lens five hundred meters in diameter. After that was finished, it was used to focus sunlight on asteroids so that the melted rock could be made into pure glass and then formed into additional lenses. In total, six lenses floated in a ten-kilometer-long column in space, far apart from each other. The observation station itself was located at the end of the column of lenses, and could only hold a crew of two."
"Highlight (Yellow)","Page 402","","After this, the largest telescope in history, had completed its shakedown tests and successfully taken its first image—a star forty-seven light-years away—Widnall, the astronomer on the crew, was as excited as if he’d just had a son. Laymen did not understand that previous telescopes could only amplify the luminosity of stars outside the Solar System, not reveal any shapes. No matter how powerful the telescopes were, the stars always showed up as tiny point sources, only incrementally brighter than images taken by lesser telescopes. But now, in the view of this ultrapowerful telescope, a star showed up as a disk for the first time. Though it was small, like a Ping-Pong ball seen from tens of meters away, and one couldn’t see any details in the disk, this was still an epochal moment in the history of the ancient science of visible-light astronomy. “The cataracts have been removed from the eyes of astronomy!” said Widnall dramatically, wiping his eyes."
"Highlight (Yellow)","Page 404","","In the unprocessed view of the telescope, the Trisolaran system looked very ordinary, just a small patch of white against the background of space, like a feather. But after the image had been processed and magnified, it appeared as a magnificent nebula that took up the entire screen. It had been seven years since the explosion of the star, so what they were seeing now was the scene three years after the explosion. Under the influence of gravity and the exploded star’s angular momentum, the nebula had turned from sharp radiating rays into a soft blur of clouds, which was then flattened by the centrifugal force of the spin into a spiral. Above the nebula, the two remaining stars could be seen. One of them showed up as a disk, while the other one, more distant, remained a point of light distinguished only by its motion against the background stars. The two stars that survived the catastrophe achieved the dream of generations on Trisolaris and formed a stable double-star system,"
